Date,Country,City,Specie,count,min,max,median,variance
14-04-2020,IN,Mumbai,dew,187,22.5,26.5,25,11.23
19-05-2020,IN,Mumbai,dew,272,23.5,25,24,1.73
02-07-2020,IN,Mumbai,dew,278,25,27,26,4.1
03-07-2020,IN,Mumbai,dew,280,25.5,27,26,1.69
09-01-2020,IN,Mumbai,dew,360,12,16,14.5,11.03
28-02-2020,IN,Mumbai,dew,360,8.5,17,12,51.35
10-03-2020,IN,Mumbai,dew,264,18,21,19,9.84
02-04-2020,IN,Mumbai,dew,336,17.5,24,21.5,28
27-05-2020,IN,Mumbai,dew,208,24,26,25,2.4
21-06-2020,IN,Mumbai,dew,228,26,27,26,1.46
28-06-2020,IN,Mumbai,dew,232,26,27,26,1.45
09-07-2020,IN,Mumbai,dew,246,26,27,26.5,1.58
23-01-2020,IN,Mumbai,dew,240,16,18.5,17,7.47
04-02-2020,IN,Mumbai,dew,336,11.5,20,17,64.25
29-03-2020,IN,Mumbai,dew,322,15.5,20.5,17.5,24.52
30-04-2020,IN,Mumbai,dew,238,24,26,25.5,3.33
25-05-2020,IN,Mumbai,dew,250,25,27,26.5,2.77
02-06-2020,IN,Mumbai,dew,240,23,26,25,9.55
06-02-2020,IN,Mumbai,dew,360,7.5,16,12.5,83.34
22-03-2020,IN,Mumbai,dew,278,16,23,21.5,32.48
03-04-2020,IN,Mumbai,dew,336,16.5,25,23,55.15
24-06-2020,IN,Mumbai,dew,206,25,26.5,25,1.84
29-06-2020,IN,Mumbai,dew,258,25.5,27,26.5,2.06
15-04-2020,IN,Mumbai,dew,174,23,26,24.5,5.69
18-05-2020,IN,Mumbai,dew,242,24,26,25,4.26
20-06-2020,IN,Mumbai,dew,232,25,27,27,3.42
01-04-2020,IN,Mumbai,dew,336,18.5,25,21.5,23.91
08-04-2020,IN,Mumbai,dew,282,22,23.5,22.5,1.87
22-04-2020,IN,Mumbai,dew,198,24,26,25,2.28
07-05-2020,IN,Mumbai,dew,229,24.5,26,25.5,2.6
10-07-2020,IN,Mumbai,dew,165,26,27,27,1.7
12-07-2020,IN,Mumbai,dew,246,24,26.5,26,4.44
04-07-2020,IN,Mumbai,dew,249,25.5,27.5,26.5,1.92
16-01-2020,IN,Mumbai,dew,296,6,14,11.5,33.87
24-04-2020,IN,Mumbai,dew,188,22,26,25,12.33
26-04-2020,IN,Mumbai,dew,258,21,25,24,9.43
14-05-2020,IN,Mumbai,dew,248,25,26,25.5,1.96
07-06-2020,IN,Mumbai,dew,210,21,27,25.5,34.32
17-06-2020,IN,Mumbai,dew,240,25,26,25.5,2.02
08-05-2020,IN,Jaipur,dew,69,4,15,11,120.19
13-06-2020,IN,Jaipur,dew,72,17,21,20,9.5
03-01-2020,IN,Jaipur,dew,60,8,11,9,10.14
08-01-2020,IN,Jaipur,dew,27,8,11.5,9.5,14.49
30-01-2020,IN,Jaipur,dew,66,-1,6.5,3,70.55
28-03-2020,IN,Jaipur,dew,72,6,20,12,260.21
31-03-2020,IN,Jaipur,dew,54,7,12,8,23.93
28-02-2020,IN,Jaipur,dew,60,13,15,14,2.92
01-04-2020,IN,Jaipur,dew,51,2,12,9,117.03
24-06-2020,IN,Jaipur,dew,48,23,25,24,5.5
18-07-2020,IN,Jaipur,dew,72,23,25.5,24.5,5.85
15-07-2020,IN,Jaipur,dew,42,22.5,25,24,4.66
07-01-2020,IN,Jaipur,dew,69,9,12,10,12.68
07-03-2020,IN,Jaipur,dew,72,9,12,11,9.08
23-03-2020,IN,Jaipur,dew,69,11,14,12.5,6.72
05-04-2020,IN,Jaipur,dew,66,2,9,5,35.75
16-05-2020,IN,Jaipur,dew,66,8,16,12,55.99
07-04-2020,IN,Jaipur,dew,66,1,12,9,88.53
07-05-2020,IN,Jaipur,dew,69,9,15,14,30.77
19-06-2020,IN,Jaipur,dew,72,13.5,22,20,70.63
26-01-2020,IN,Jaipur,dew,63,2,7,5,23.58
27-01-2020,IN,Jaipur,dew,57,7.5,12,9,27.67
09-02-2020,IN,Jaipur,dew,43,3,5.5,4.5,5.25
26-04-2020,IN,Jaipur,dew,63,10,18,14,48.66
07-06-2020,IN,Jaipur,dew,60,18,23,19.5,23.71
06-03-2020,IN,Jaipur,dew,66,8.5,14,12,22.13
13-04-2020,IN,Jaipur,dew,63,4,12,8,67.37
15-04-2020,IN,Jaipur,dew,72,-5,9,5,164.63
23-05-2020,IN,Jaipur,dew,72,5,14,9,56.34
06-06-2020,IN,Jaipur,dew,66,12,21,19,52.83
28-01-2020,IN,Jaipur,dew,54,4.5,12,7.5,52.99
03-04-2020,IN,Jaipur,dew,69,-5,10,0,382.48
17-04-2020,IN,Jaipur,dew,69,5,10,9,20.14
10-05-2020,IN,Jaipur,dew,66,7,15,9,71.66
29-05-2020,IN,Jaipur,dew,72,6.5,20.5,17,195.05
04-03-2020,IN,Jaipur,dew,18,13,15,14,5.07
22-03-2020,IN,Jaipur,dew,54,6,13,8.5,72.99
04-05-2020,IN,Jaipur,dew,63,15,21,18,31.57
09-05-2020,IN,Jaipur,dew,66,1,16,10,159.27
17-05-2020,IN,Jaipur,dew,60,3,14,9,121.63
11-01-2020,IN,Jaipur,dew,69,1,5,2.5,12.57
11-03-2020,IN,Jaipur,dew,66,8.5,13,10,19.76
30-03-2020,IN,Jaipur,dew,60,6,12,10,30.1
27-06-2020,IN,Jaipur,dew,60,20,25,21,27.83
08-07-2020,IN,Jaipur,dew,51,23.5,26,25,6
06-07-2020,IN,Jaipur,dew,72,20.5,25,23,9.49
17-07-2020,IN,Jaipur,dew,60,22.5,26,24.5,10.14
09-01-2020,IN,Jaipur,dew,63,-3.5,7,3,131.35
19-01-2020,IN,Jaipur,dew,72,-1,11.5,6,216.32
22-01-2020,IN,Jaipur,dew,72,1.5,11.5,9,86.69
03-02-2020,IN,Jaipur,dew,66,3,5.5,4.5,5.12
25-06-2020,IN,Jaipur,dew,66,21.5,25,23,8.42
21-04-2020,IN,Jaipur,dew,63,9,15,13,47.33
23-04-2020,IN,Jaipur,dew,66,8,20,14,110.35
30-04-2020,IN,Jaipur,dew,60,9,19,12,58.47
15-01-2020,IN,Jaipur,dew,63,7.5,10,9,7.86
05-02-2020,IN,Jaipur,dew,87,3,7,6,19.29
06-02-2020,IN,Jaipur,dew,71,3,9,5,29.14
17-03-2020,IN,Jaipur,dew,66,5,10.5,6.5,32.66
26-03-2020,IN,Jaipur,dew,54,10,17,15,48.18
06-05-2020,IN,Jaipur,dew,63,10,16,13,31.43
26-05-2020,IN,Jaipur,dew,66,5,14,8,54.17
28-05-2020,IN,Jaipur,dew,72,7,19,14,106.16
21-06-2020,IN,Jaipur,dew,54,20,23.5,22,9.87
12-07-2020,IN,Jaipur,dew,51,22.5,26.5,25,14.66
04-01-2020,IN,Jaipur,dew,66,9.5,12,11,6.45
18-01-2020,IN,Jaipur,dew,69,7,13.5,10.5,34.33
20-01-2020,IN,Jaipur,dew,69,1,6,5,19.63
21-01-2020,IN,Jaipur,dew,48,6.5,12,9,21.34
02-03-2020,IN,Jaipur,dew,72,9,16,12.5,36.27
13-07-2020,IN,Jaipur,dew,72,23.5,26,25,5.49
19-07-2020,IN,Jaipur,dew,33,24,25,25,1.07
16-04-2020,IN,Jaipur,dew,69,4,13,6,60.43
24-04-2020,IN,Jaipur,dew,69,10,20,15,97.02
22-06-2020,IN,Jaipur,dew,63,21,24,21.5,9.79
29-06-2020,IN,Jaipur,dew,72,17.5,22.5,20.5,22.32
01-07-2020,IN,Jaipur,dew,69,20,25,22,26.8
29-01-2020,IN,Jaipur,dew,72,-2,7,3.5,98.43
27-02-2020,IN,Jaipur,dew,60,5.5,12,9,39.13
20-03-2020,IN,Jaipur,dew,72,4.5,14.5,9,95.98
05-05-2020,IN,Jaipur,dew,66,9,20,15,112.3
01-06-2020,IN,Jaipur,dew,69,14.5,22,18.5,30.76
10-06-2020,IN,Jaipur,dew,69,16.5,21,19,17.52
14-07-2020,IN,Jaipur,dew,48,21,25,23,13.68
10-01-2020,IN,Jaipur,dew,63,1,5,3,13.18
29-02-2020,IN,Jaipur,dew,57,10.5,16,14.5,31.76
11-05-2020,IN,Jaipur,dew,63,10,19,15,54.47
18-06-2020,IN,Jaipur,dew,69,11,912.5,18,338382
30-06-2020,IN,Jaipur,dew,69,18.5,23.5,22,26.36
10-04-2020,IN,Jaipur,dew,57,3,7,6,19.68
19-05-2020,IN,Jaipur,dew,54,-3,7,-1,118.65
21-05-2020,IN,Jaipur,dew,72,-1,10,4,94.21
24-01-2020,IN,Jaipur,dew,63,-5,2,0,37.29
25-02-2020,IN,Jaipur,dew,15,7,9,7,6.43
21-03-2020,IN,Jaipur,dew,72,10,15,12.5,23.97
25-03-2020,IN,Jaipur,dew,63,8,1400,14,885927
27-03-2020,IN,Jaipur,dew,72,16,20,18,10.55
24-05-2020,IN,Jaipur,dew,72,1,14,9,171.95
20-06-2020,IN,Jaipur,dew,72,13.5,23.5,21,45
03-07-2020,IN,Jaipur,dew,66,19,25.5,22,22.91
12-01-2020,IN,Jaipur,dew,69,3.5,8,4.5,20.62
16-01-2020,IN,Jaipur,dew,60,6,9.5,8.5,6.36
15-03-2020,IN,Jaipur,dew,66,4,9,6,13.96
13-05-2020,IN,Jaipur,dew,54,13,19,15,30.57
11-07-2020,IN,Jaipur,dew,57,21,24,23,10.81
01-02-2020,IN,Jaipur,dew,72,-2,7,4,74.89
01-05-2020,IN,Jaipur,dew,60,0,14,6,213.43
25-05-2020,IN,Jaipur,dew,69,2,13,8,95.22
23-06-2020,IN,Jaipur,dew,69,19.5,24,21.5,13.5
09-07-2020,IN,Jaipur,dew,45,23.5,26,24.5,5.86
02-06-2020,IN,Jaipur,dew,69,13.5,20,17,35.04
09-06-2020,IN,Jaipur,dew,63,15,21,19,43.91
16-06-2020,IN,Jaipur,dew,72,7.5,20.5,18,152.96
17-01-2020,IN,Jaipur,dew,57,6,11,10,25.69
07-02-2020,IN,Jaipur,dew,92,-0.5,9,5.5,97.68
11-04-2020,IN,Jaipur,dew,66,2,9,7,36.44
29-04-2020,IN,Jaipur,dew,51,10,19,15,58.24
22-05-2020,IN,Jaipur,dew,63,3,10,5,40.78
14-05-2020,IN,Jaipur,dew,60,7,16,13,60.48
14-01-2020,IN,Jaipur,dew,57,5,11,8,27.21
31-01-2020,IN,Jaipur,dew,69,1.5,6.5,4.5,18.29
08-03-2020,IN,Jaipur,dew,69,4,13,8,129.62
12-03-2020,IN,Jaipur,dew,69,-2,9.5,4.5,114.25
22-04-2020,IN,Jaipur,dew,60,3,11,7,76.78
05-03-2020,IN,Jaipur,dew,63,8.5,15.5,12.5,35.47
24-03-2020,IN,Jaipur,dew,66,11,16,13,23.71
17-06-2020,IN,Jaipur,dew,66,8.5,20.5,16,126.34
07-07-2020,IN,Jaipur,dew,66,22.5,26,24,11.4
28-04-2020,IN,Jaipur,dew,69,10,19,15,101.85
02-02-2020,IN,Jaipur,dew,69,3,7.5,5,16.29
09-03-2020,IN,Jaipur,dew,66,1.5,11,4,89.2
10-03-2020,IN,Jaipur,dew,72,2,9,6,19.71
13-03-2020,IN,Jaipur,dew,69,-5,4,-1.5,71.67
19-04-2020,IN,Jaipur,dew,60,4,11,6,55.19
28-06-2020,IN,Jaipur,dew,66,17.5,22,20,17.61
18-05-2020,IN,Jaipur,dew,63,-1,12,4,173.55
27-05-2020,IN,Jaipur,dew,69,1.5,19,9.5,364.61
03-06-2020,IN,Jaipur,dew,63,15.5,19,18,14.15
12-06-2020,IN,Jaipur,dew,66,16,24,18.5,42.59
15-06-2020,IN,Jaipur,dew,66,11.5,23,17,137.01
02-04-2020,IN,Jaipur,dew,66,3,215,8,19034.2
14-04-2020,IN,Jaipur,dew,69,1,10,6,55.51
25-04-2020,IN,Jaipur,dew,54,11,16,14,28.08
14-06-2020,IN,Jaipur,dew,72,17,23,21,24.77
05-06-2020,IN,Jaipur,dew,69,17,98,20,2630.02
08-06-2020,IN,Jaipur,dew,69,17.5,23,20.5,31.07
06-01-2020,IN,Jaipur,dew,57,5,11,10,26.87
08-02-2020,IN,Jaipur,dew,80,-4.5,5.5,1,100.88
16-03-2020,IN,Jaipur,dew,60,6,10,7.5,13.32
20-04-2020,IN,Jaipur,dew,60,6,14,12,67.75
04-06-2020,IN,Jaipur,dew,72,16.5,20.5,18,13.2
13-01-2020,IN,Jaipur,dew,51,5,14.5,9,47.98
12-04-2020,IN,Jaipur,dew,69,5,10,8,20.56
11-06-2020,IN,Jaipur,dew,69,13.5,22,21,34.15
09-04-2020,IN,Jaipur,dew,69,1,9,6,60.88
30-05-2020,IN,Jaipur,dew,69,17,23,20.5,30.33
05-01-2020,IN,Jaipur,dew,63,8,12,11,13.28
23-01-2020,IN,Jaipur,dew,57,-1,7,2,74.79
01-03-2020,IN,Jaipur,dew,60,12,15,14,8.24
29-03-2020,IN,Jaipur,dew,63,6,13,8,65.71
04-04-2020,IN,Jaipur,dew,66,0,7,3,60.69
25-01-2020,IN,Jaipur,dew,72,-2.5,5,0,40.32
04-02-2020,IN,Jaipur,dew,58,4,8,6,14.56
03-03-2020,IN,Jaipur,dew,5,15,15,15,0
20-05-2020,IN,Jaipur,dew,72,-1,4,1,21.06
15-05-2020,IN,Jaipur,dew,57,10,17,14,45.96
26-06-2020,IN,Jaipur,dew,69,21,25,22.5,13.62
02-07-2020,IN,Jaipur,dew,63,16.5,25,21,42
26-02-2020,IN,Jaipur,dew,57,2.5,11,9,85.95
19-03-2020,IN,Jaipur,dew,66,-2,10,4.5,150.67
08-04-2020,IN,Jaipur,dew,69,1,11,6,115.13
03-05-2020,IN,Jaipur,dew,45,7,21,18,105.91
12-05-2020,IN,Jaipur,dew,66,13,20,17,45.17
05-07-2020,IN,Jaipur,dew,66,19,24.5,21,19.51
10-07-2020,IN,Jaipur,dew,42,22,24,23,4.7
06-04-2020,IN,Jaipur,dew,63,-2,10,7,131.11
02-05-2020,IN,Jaipur,dew,63,2,9,5,38.99
04-07-2020,IN,Jaipur,dew,60,20.5,24.5,23,11.08
16-07-2020,IN,Jaipur,dew,69,23,26,24,7.86
14-03-2020,IN,Jaipur,dew,60,0,6,4,44.31
18-03-2020,IN,Jaipur,dew,72,4,9,6.5,20.14
18-04-2020,IN,Jaipur,dew,63,2,11,7,64.19
27-04-2020,IN,Jaipur,dew,63,12,19,15,58.04
31-05-2020,IN,Jaipur,dew,72,17.5,23,20.5,24.91
06-07-2020,IN,Patna,dew,152,23,27.5,26,7.29
19-01-2020,IN,Patna,dew,47,10,17,14,26.98
27-01-2020,IN,Patna,dew,48,7,17,12.5,101.89
29-01-2020,IN,Patna,dew,46,13,20.5,16,50.89
03-03-2020,IN,Patna,dew,4,17,19.5,19.5,15.62
02-04-2020,IN,Patna,dew,168,8,17,14.5,36.27
09-04-2020,IN,Patna,dew,166,8,16,12,49.12
13-04-2020,IN,Patna,dew,136,7,23,21,174.78
11-07-2020,IN,Patna,dew,98,25,28,26.5,7.45
14-07-2020,IN,Patna,dew,130,25,27.5,26,5.05
14-01-2020,IN,Patna,dew,48,6,17,10.5,94.93
26-02-2020,IN,Patna,dew,99,12,20,18,32.52
26-05-2020,IN,Patna,dew,113,11,28.5,26,142.66
27-06-2020,IN,Patna,dew,114,23,27,24,8.77
20-05-2020,IN,Patna,dew,110,17,26,23.5,62.59
11-01-2020,IN,Patna,dew,48,5.5,12.5,9.5,44.51
09-02-2020,IN,Patna,dew,60,6,11.5,9,22.88
24-02-2020,IN,Patna,dew,24,16,21.5,18,24.11
19-03-2020,IN,Patna,dew,116,11,19,15.5,36.51
24-03-2020,IN,Patna,dew,95,14,23,19,67.02
11-04-2020,IN,Patna,dew,136,7,22,15,136.68
22-04-2020,IN,Patna,dew,126,15,20,18,13.61
07-06-2020,IN,Patna,dew,113,21,27.5,25,20.62
03-02-2020,IN,Patna,dew,120,4.5,12,9,36.2
06-02-2020,IN,Patna,dew,144,5,14,10,60.55
29-03-2020,IN,Patna,dew,151,4,17,12.5,160.91
06-05-2020,IN,Patna,dew,123,18,25,22,26.78
26-06-2020,IN,Patna,dew,93,23,27,24.5,14.04
28-02-2020,IN,Patna,dew,108,12,22,15.5,51.86
16-04-2020,IN,Patna,dew,144,16,23,21.5,18.09
23-05-2020,IN,Patna,dew,68,24.5,28,26,11.83
29-05-2020,IN,Patna,dew,84,20,25,23,12.73
17-06-2020,IN,Patna,dew,119,26,29.5,27.5,6.89
16-01-2020,IN,Patna,dew,48,9,19.5,15,113.35
23-02-2020,IN,Patna,dew,12,15,21,19.5,40.88
30-03-2020,IN,Patna,dew,163,0,14,11,90.51
15-01-2020,IN,Patna,dew,48,9.5,19.5,12,109.59
31-01-2020,IN,Patna,dew,48,5,15,10.5,63.97
15-04-2020,IN,Patna,dew,130,14,23,18.5,25.11
24-04-2020,IN,Patna,dew,132,14,24,21,49.69
16-05-2020,IN,Patna,dew,134,13.5,28,19,219.04
15-06-2020,IN,Patna,dew,112,25.5,29,26.5,14.47
10-06-2020,IN,Patna,dew,93,22,27,25,12.67
21-01-2020,IN,Patna,dew,48,6,16.5,11,45.83
07-03-2020,IN,Patna,dew,120,14,21.5,20,17.4
16-03-2020,IN,Patna,dew,120,11.5,21.5,17,81.16
03-04-2020,IN,Patna,dew,164,3,16,9,119.18
05-04-2020,IN,Patna,dew,164,1,11.5,9,93.6
21-04-2020,IN,Patna,dew,142,16,25,19,76.9
02-05-2020,IN,Patna,dew,134,17,24,21,34.67
18-06-2020,IN,Patna,dew,120,25,29,26.5,10.76
22-06-2020,IN,Patna,dew,94,25,27,25.5,2.36
03-01-2020,IN,Patna,dew,26,14.5,17.5,16,9
25-01-2020,IN,Patna,dew,48,5,14.5,9.5,58.48
25-04-2020,IN,Patna,dew,88,20,24,23,17.47
07-05-2020,IN,Patna,dew,144,16,24.5,22,52.07
09-07-2020,IN,Patna,dew,132,24.5,27,26,4.39
19-07-2020,IN,Patna,dew,40,25,28,26.5,8.08
28-04-2020,IN,Patna,dew,132,19,24,22,20.79
12-06-2020,IN,Patna,dew,117,25,27,26,3.77
10-07-2020,IN,Patna,dew,110,22,27,26,6.92
04-03-2020,IN,Patna,dew,29,14,22,20.5,72.44
06-03-2020,IN,Patna,dew,120,14,21,18.5,32.65
15-03-2020,IN,Patna,dew,120,15,24,20,78.53
13-05-2020,IN,Patna,dew,144,15,26,23,77.03
18-01-2020,IN,Patna,dew,48,14,19,17,21.7
05-02-2020,IN,Patna,dew,144,9,14.5,11.5,23.02
26-03-2020,IN,Patna,dew,120,11,22,15.5,105.85
20-04-2020,IN,Patna,dew,135,18,24,20.5,18.86
23-04-2020,IN,Patna,dew,122,11,23.6,19,90.66
01-07-2020,IN,Patna,dew,114,23.5,29,26,17.71
24-01-2020,IN,Patna,dew,48,4.5,12.5,7,84.14
13-03-2020,IN,Patna,dew,108,20,23,21.5,8.98
01-04-2020,IN,Patna,dew,160,9.5,18,14,67.98
26-04-2020,IN,Patna,dew,118,17,24,22,32.5
03-06-2020,IN,Patna,dew,116,20,25.5,23,10.69
28-06-2020,IN,Patna,dew,135,22.5,27,25,10.5
13-07-2020,IN,Patna,dew,120,24,28,26,10.17
04-02-2020,IN,Patna,dew,133,6,15,9,59.5
12-03-2020,IN,Patna,dew,120,16.5,23,19.5,33.85
07-07-2020,IN,Patna,dew,98,25,28,27,7.35
05-01-2020,IN,Patna,dew,42,12,16,13,15.28
22-05-2020,IN,Patna,dew,48,19.8,24,23.7,7.44
24-06-2020,IN,Patna,dew,107,23,27,25,9.61
08-07-2020,IN,Patna,dew,133,25,28,27,5.09
20-01-2020,IN,Patna,dew,48,7,15,11,55.62
20-06-2020,IN,Patna,dew,134,23.5,27.5,25.5,14.29
17-07-2020,IN,Patna,dew,98,23,26,25,7.59
04-01-2020,IN,Patna,dew,48,11,17.5,14,31.77
22-01-2020,IN,Patna,dew,48,6,16.5,11,60.19
08-03-2020,IN,Patna,dew,120,14.5,22.5,18,35.66
12-04-2020,IN,Patna,dew,132,8,20.5,16.5,92.21
30-04-2020,IN,Patna,dew,126,17,25,22,48.84
11-05-2020,IN,Patna,dew,144,15,25.5,22,47.36
06-06-2020,IN,Patna,dew,97,21,26.5,25,13.32
10-01-2020,IN,Patna,dew,46,9,16,13,37.21
01-03-2020,IN,Patna,dew,92,15,21.5,17,35.97
22-03-2020,IN,Patna,dew,112,12.5,23,17,71.69
23-03-2020,IN,Patna,dew,106,12,22,19,57.15
08-04-2020,IN,Patna,dew,166,3,14.5,10.5,73.6
16-07-2020,IN,Patna,dew,99,25,27,26,4.02
01-02-2020,IN,Patna,dew,114,6,13.5,8,33.67
14-03-2020,IN,Patna,dew,101,16,20,19,8.86
25-03-2020,IN,Patna,dew,96,14,22.5,19,52.22
13-06-2020,IN,Patna,dew,135,24,28,27,7.89
29-06-2020,IN,Patna,dew,91,23,26.5,25,8.65
30-06-2020,IN,Patna,dew,134,23.5,28,25.5,11.43
12-07-2020,IN,Patna,dew,144,25,28,27,8.32
04-07-2020,IN,Patna,dew,112,22,27,25,23.42
26-01-2020,IN,Patna,dew,48,7,17,10.5,57.93
02-02-2020,IN,Patna,dew,120,5.5,12.5,9.5,48.88
02-03-2020,IN,Patna,dew,96,15,22.5,18,43.09
31-03-2020,IN,Patna,dew,168,8,16,12,51
19-04-2020,IN,Patna,dew,144,11,26,22,178.84
14-05-2020,IN,Patna,dew,144,16,28,24.5,100.11
28-05-2020,IN,Patna,dew,96,21,24,22,9.37
18-07-2020,IN,Patna,dew,120,25,27,26,3.74
11-06-2020,IN,Patna,dew,111,24,26,25.5,2.68
23-01-2020,IN,Patna,dew,48,5,16.5,11,44.68
30-01-2020,IN,Patna,dew,48,14,19,16,15.85
11-03-2020,IN,Patna,dew,117,12,20.5,15,49.63
21-03-2020,IN,Patna,dew,115,11,20,17.5,33.33
10-05-2020,IN,Patna,dew,132,17,26.5,24,42.48
04-06-2020,IN,Patna,dew,119,21,25,23.5,7.73
08-06-2020,IN,Patna,dew,112,22,27,25,19.79
07-01-2020,IN,Patna,dew,48,8,17,12,73.3
13-01-2020,IN,Patna,dew,48,5,13,9.5,41.21
27-02-2020,IN,Patna,dew,120,12,21,17,56.27
03-05-2020,IN,Patna,dew,112,18,25,22,36.43
08-05-2020,IN,Patna,dew,114,14,22.5,21,44.36
30-05-2020,IN,Patna,dew,111,21,25,24,12.58
28-01-2020,IN,Patna,dew,48,8,19,15.5,98.18
29-02-2020,IN,Patna,dew,93,13,21,17,51.48
18-03-2020,IN,Patna,dew,119,10,19,16,39.1
20-03-2020,IN,Patna,dew,118,10,20,15,52.4
28-03-2020,IN,Patna,dew,159,15,20,17,19.35
19-05-2020,IN,Patna,dew,140,22,28,25.5,42.01
16-06-2020,IN,Patna,dew,116,25,29,27.5,11.88
27-05-2020,IN,Patna,dew,97,22,29,24,54.38
06-01-2020,IN,Patna,dew,48,7,15.5,12,51.51
09-01-2020,IN,Patna,dew,48,14,19,15.5,24.9
17-03-2020,IN,Patna,dew,116,12,19.5,16,37.84
17-04-2020,IN,Patna,dew,140,10,26,23,121.11
29-04-2020,IN,Patna,dew,116,18,23,21.5,16.94
15-05-2020,IN,Patna,dew,134,16,27,25.5,74.08
24-05-2020,IN,Patna,dew,126,19,29,26,47.66
08-02-2020,IN,Patna,dew,130,2.5,13,9.5,90.68
10-03-2020,IN,Patna,dew,117,10.5,16.5,13.5,25.76
31-05-2020,IN,Patna,dew,98,20,24,23,12.47
05-03-2020,IN,Patna,dew,120,15,22,20,37.77
10-04-2020,IN,Patna,dew,143,6,15,12.5,59.51
17-05-2020,IN,Patna,dew,144,8,21.5,18,160.32
27-04-2020,IN,Patna,dew,130,18,25,22.5,33.09
01-05-2020,IN,Patna,dew,132,16,24.5,21.5,38.62
05-05-2020,IN,Patna,dew,128,17,25,22.5,31.09
18-05-2020,IN,Patna,dew,144,12,27.5,23.5,176.32
09-06-2020,IN,Patna,dew,98,21,27,25.5,14.71
14-06-2020,IN,Patna,dew,77,24,28,27,5.68
05-07-2020,IN,Patna,dew,138,25,28,26.5,5.85
15-07-2020,IN,Patna,dew,147,25,27,26,4.75
07-02-2020,IN,Patna,dew,141,5.5,14,9.5,57.29
27-03-2020,IN,Patna,dew,155,11,19,16,48.71
04-05-2020,IN,Patna,dew,122,19,23,22,9.08
12-05-2020,IN,Patna,dew,136,18,26,23,40.37
25-05-2020,IN,Patna,dew,116,9,29.5,26,389.52
02-06-2020,IN,Patna,dew,114,21,26,23.5,16.74
03-07-2020,IN,Patna,dew,121,23,29,25,18.88
17-01-2020,IN,Patna,dew,48,13,21,16,46.46
07-04-2020,IN,Patna,dew,168,0,15,10,171.9
05-06-2020,IN,Patna,dew,93,23,26,24.5,9.64
02-07-2020,IN,Patna,dew,114,24.5,28,26,7.79
25-02-2020,IN,Patna,dew,69,13.5,20.3,16.5,22.06
14-04-2020,IN,Patna,dew,136,13,24,20.5,83.51
18-04-2020,IN,Patna,dew,144,15,26,23,56
08-01-2020,IN,Patna,dew,48,8,17,15,84.02
12-01-2020,IN,Patna,dew,48,5.5,14,10,56.91
09-03-2020,IN,Patna,dew,120,8,19,15,89.87
06-04-2020,IN,Patna,dew,144,4,13.5,9,82.11
25-06-2020,IN,Patna,dew,136,24,28,25.5,13.52
04-04-2020,IN,Patna,dew,168,0,13,9,134.33
09-05-2020,IN,Patna,dew,136,17,26,22,46.17
21-05-2020,IN,Patna,dew,42,19.9,25,22.9,22.1
01-06-2020,IN,Patna,dew,104,20.5,25,23,9.48
19-06-2020,IN,Patna,dew,109,24.5,30,26.5,24.61
21-06-2020,IN,Patna,dew,114,24,27,26,7.49
23-06-2020,IN,Patna,dew,106,24,27,26,4.19
02-05-2020,IN,Muzaffarnagar,dew,12,18.3,20,19.4,3.27
26-05-2020,IN,Muzaffarnagar,dew,27,4,15.1,12,137.72
28-05-2020,IN,Muzaffarnagar,dew,26,11,21,19,68.26
08-06-2020,IN,Muzaffarnagar,dew,27,19,23.2,21,9.66
19-07-2020,IN,Muzaffarnagar,dew,9,25.5,28,26.3,5.97
31-03-2020,IN,Muzaffarnagar,dew,28,7,16.2,12.5,59.43
27-04-2020,IN,Muzaffarnagar,dew,25,14,19.6,17,30.81
01-05-2020,IN,Muzaffarnagar,dew,27,17,22,19,21.9
04-03-2020,IN,Muzaffarnagar,dew,22,10,17,12.5,39.58
30-05-2020,IN,Muzaffarnagar,dew,23,19,22,20,6.58
05-01-2020,IN,Muzaffarnagar,dew,25,6,10,8.4,13.35
24-01-2020,IN,Muzaffarnagar,dew,28,3.4,11.3,5.5,27.31
30-01-2020,IN,Muzaffarnagar,dew,31,5.4,13,10,52.26
28-02-2020,IN,Muzaffarnagar,dew,26,12.1,19.4,16,34.03
11-03-2020,IN,Muzaffarnagar,dew,30,11.5,19,15,34.72
14-07-2020,IN,Muzaffarnagar,dew,22,24,27.8,25,9.32
09-02-2020,IN,Muzaffarnagar,dew,10,9,12,9.5,16
13-03-2020,IN,Muzaffarnagar,dew,32,4.5,16.9,11.8,128.55
25-04-2020,IN,Muzaffarnagar,dew,27,10,17.1,13,24.56
26-04-2020,IN,Muzaffarnagar,dew,28,13,19.3,16.5,24.48
28-04-2020,IN,Muzaffarnagar,dew,21,16,20,18,11.18
03-01-2020,IN,Muzaffarnagar,dew,17,8,12.9,10,18.51
06-01-2020,IN,Muzaffarnagar,dew,26,6.5,12.8,10,32
14-01-2020,IN,Muzaffarnagar,dew,30,8,14,11.4,27.68
23-01-2020,IN,Muzaffarnagar,dew,30,0.6,9.2,6.8,39.3
11-07-2020,IN,Muzaffarnagar,dew,28,22,27,25,12.94
08-03-2020,IN,Muzaffarnagar,dew,31,9.6,16,12.5,30.28
10-03-2020,IN,Muzaffarnagar,dew,30,9,15,11,29.28
